% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	1	2	1	4	4	228	4	228	0.003	0	0.003	0.003	57	2	56	60	
0	1	1	4	8	4	3	172	3	172	0.003	0	0.003	0.003	57.3333	2.3094	56	60	
0	1	1	5	3	4	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
0	1	1	9	4	4	2	116	2	116	0.003	0	0.003	0.003	58	2.82843	56	60	
1	2	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
1	2	1	5	3	4	3	176	3	176	0.003	0	0.003	0.003	58.6667	4.6188	56	64	
2	3	1	2	1	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
2	3	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
2	3	1	5	3	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
3	4	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
3	4	1	8	6	4	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
4	5	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
4	5	1	8	6	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
5	6	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
5	6	1	8	6	4	2	120	2	120	0.003	0	0.003	0.003	60	5.65685	56	64	
7	8	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
8	9	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
9	10	1	4	8	4	3	168	3	168	0.003	0	0.003	0.003	56	0	56	56	
9	10	1	5	3	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
10	11	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
10	11	1	5	3	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
11	12	1	4	8	4	3	168	3	168	0.003	0	0.003	0.003	56	0	56	56	
12	13	1	4	8	4	3	168	3	168	0.003	0	0.003	0.003	56	0	56	56	
19	20	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
20	21	1	4	8	4	3	168	3	168	0.003	0	0.003	0.003	56	0	56	56	
21	22	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
21	22	1	7	2	4	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
22	23	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
24	25	1	7	2	4	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
25	26	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
28	29	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
29	30	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
30	31	1	4	8	4	5	280	5	280	0.003	0	0.003	0.003	56	0	56	56	
30	31	1	7	2	4	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
31	32	1	9	4	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
32	33	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
35	36	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
36	37	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
37	38	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
38	39	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
39	40	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
42	43	1	7	2	4	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
46	47	1	9	4	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
47	48	1	4	8	4	5	280	5	280	0.003	0	0.003	0.003	56	0	56	56	
47	48	1	9	4	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
49	50	1	4	8	4	3	168	3	168	0.003	0	0.003	0.003	56	0	56	56	
49	50	1	9	4	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
50	51	1	4	8	4	3	168	3	168	0.003	0	0.003	0.003	56	0	56	56	
51	52	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
52	53	1	4	8	4	1	56	1	56	0.003	0	0.003	0.003	56	0	56	56	
53	54	1	4	8	4	2	112	2	112	0.003	0	0.003	0.003	56	0	56	56	
